departament_id,intervention,engagement_score,tenure,n_of_reports,gender,role,last_engagement_score,department_score,department_size
75,1,-1.127089247246309,4,8,1,3,-2.4229065271299812,0.230755432558687,665
75,1,-0.7773116926147315,5,2,1,3,-0.08199382762410168,0.230755432558687,665
75,1,-0.4480920791215869,6,4,2,3,-0.9733122855987858,0.230755432558687,665
75,1,-0.3832535126942824,5,4,2,3,-0.9640755320431693,0.230755432558687,665
75,1,-1.8192026835151016,4,4,1,3,-0.6156694576899093,0.230755432558687,665
75,1,0.7185083392701863,6,2,1,3,-0.027120152300432743,0.230755432558687,665
75,1,0.5460805631520197,5,8,1,3,-1.4239026515275706,0.230755432558687,665
75,1,-0.7806024506480688,5,2,1,3,-0.37805305075591134,0.230755432558687,665
75,1,1.0361018724229865,6,2,2,3,-0.35239398536619276,0.230755432558687,665
75,1,0.6057983048056981,6,4,2,3,-0.18888540259336595,0.230755432558687,665
75,1,0.6227648265983282,6,2,1,3,-0.17330984056919063,0.230755432558687,665
75,1,1.732434532063609,6,8,2,3,0.0837774924055904,0.230755432558687,665
75,1,1.1178883064750411,5,2,1,3,-0.9360154101975768,0.230755432558687,665
75,1,-0.1092921950634459,5,8,1,3,-0.4931392532614086,0.230755432558687,665
75,1,-0.2039978955409664,6,4,2,3,-1.2945301676732628,0.230755432558687,665
75,1,2.10245593740564,7,8,1,3,-1.6322188526562509,0.230755432558687,665
75,1,-0.4261707672365498,6,8,1,3,-0.11815280913656101,0.230755432558687,665
75,1,-0.900576322883579,3,2,1,3,-0.09341669255675267,0.230755432558687,665
75,1,-0.0393227666416782,4,2,2,3,-0.5135196159658592,0.230755432558687,665
75,1,-0.3230143841935876,4,4,1,3,0.5705873045446698,0.230755432558687,665
75,1,-0.2391410597500216,3,8,1,3,2.7310497974895016,0.230755432558687,665
75,1,-0.3001678910120611,3,8,2,3,-0.7561431696328934,0.230755432558687,665
75,1,0.8252692243830977,6,4,2,3,-1.2161165815241186,0.230755432558687,665
75,1,1.7395991347361976,5,2,2,3,-0.8511154832720049,0.230755432558687,665
75,1,0.6387182808837998,6,4,2,3,-1.7051933031670714,0.230755432558687,665
75,1,-0.4142560214206046,6,4,1,3,-1.2722678566012466,0.230755432558687,665
75,1,0.1206015928470198,5,2,1,3,-0.9544337911669427,0.230755432558687,665
75,1,1.2556061683852116,6,2,1,3,-0.864826078379852,0.230755432558687,665
75,1,1.0844541517916042,7,2,2,3,-0.9797803896325816,0.230755432558687,665
75,1,0.6486414856210808,5,8,2,3,-0.7765470747143994,0.230755432558687,665
75,1,-0.9756606068747036,5,6,1,3,-1.8160219833207312,0.230755432558687,665
75,1,1.0014318733189689,5,2,1,3,-0.7376640028967892,0.230755432558687,665
74,1,-0.0893256208618756,5,4,1,4,-0.3910443669617244,-0.65713146933399,1280
74,1,-0.922160078143416,5,4,1,4,-0.31858557192953807,-0.65713146933399,1280
74,1,-0.2365993766889033,5,2,1,4,-1.2207827538158798,-0.65713146933399,1280
74,1,-1.0449281909480976,5,4,2,4,-1.6178766066371857,-0.65713146933399,1280
74,1,-1.4478514981141954,4,8,1,4,-1.124396822928797,-0.65713146933399,1280
74,1,-1.6260233653888156,3,1,1,4,0.17632485650741458,-0.65713146933399,1280
74,1,-0.1615685595686711,4,8,1,4,-1.321909012067356,-0.65713146933399,1280
74,1,0.3190202397693766,5,5,2,4,1.0039367075450198,-0.65713146933399,1280
74,1,-0.7285714055466218,4,8,1,4,1.6708460699019416,-0.65713146933399,1280
74,1,-1.946984008077929,5,4,2,4,-0.17308457564555652,-0.65713146933399,1280
74,1,0.1584944027986407,6,4,2,4,-0.8571717323011929,-0.65713146933399,1280
74,1,0.8598923509069963,7,4,1,4,-0.8900778862012511,-0.65713146933399,1280
74,1,1.136513551491366,7,1,1,4,-1.4736203477909031,-0.65713146933399,1280
74,1,-0.5533068669713664,6,4,1,4,-0.7604374266472573,-0.65713146933399,1280
74,1,0.8803969673750698,7,4,2,4,0.14579191070495645,-0.65713146933399,1280
74,1,-0.6763693301520698,4,8,1,4,-0.9484011944801352,-0.65713146933399,1280
74,1,-1.3573634750451984,3,4,2,4,-1.332310336281353,-0.65713146933399,1280
74,1,-1.4007417476186237,3,8,1,4,-2.169720888589863,-0.65713146933399,1280
74,1,0.18385317944711,7,8,2,4,0.8184415005675016,-0.65713146933399,1280
74,1,0.821772291716917,5,1,2,4,0.8189108173802881,-0.65713146933399,1280
74,1,-0.2532574888242209,6,2,2,4,-3.737449599156559,-0.65713146933399,1280
74,1,-0.6900179095173041,5,2,1,4,0.3197014164079661,-0.65713146933399,1280
74,1,0.0328719626294189,6,4,1,4,-2.153814717139091,-0.65713146933399,1280
74,1,0.3012045200211089,3,4,1,4,-1.2421700390770967,-0.65713146933399,1280
74,1,-0.7625334305651255,5,4,2,4,-0.4237692678303981,-0.65713146933399,1280
74,1,-0.0885857263740514,6,2,2,4,0.3788955199494767,-0.65713146933399,1280
74,1,-0.4775481535303295,5,8,1,4,-0.5341074903922504,-0.65713146933399,1280
74,1,-1.2808526952092694,6,4,1,4,-0.47596805944252857,-0.65713146933399,1280
74,1,-0.8256956402121532,4,7,1,4,0.32155162193531117,-0.65713146933399,1280
74,1,-1.0263156545690968,5,8,1,4,1.618215767934287,-0.65713146933399,1280
74,1,2.5281089252744384,7,8,1,4,-2.263928135567927,-0.65713146933399,1280
74,1,0.7076136384855716,6,8,2,4,-1.0993174922585771,-0.65713146933399,1280
74,1,-0.0009795581131709,4,8,1,4,-0.696117016075954,-0.65713146933399,1280
74,1,-0.6792959909278821,3,5,2,4,-0.918505647410134,-0.65713146933399,1280
74,1,-0.9800548847811592,5,8,1,4,-0.01287809885736102,-0.65713146933399,1280
74,1,-0.1607586637747765,6,4,1,4,-2.500413795724278,-0.65713146933399,1280
74,1,-0.0100327698329618,6,4,2,4,0.8173498452837573,-0.65713146933399,1280
74,1,-0.7287804127645146,4,4,1,4,-0.5790582499879878,-0.65713146933399,1280
74,1,0.6879057258906006,6,3,1,4,1.064804160911068,-0.65713146933399,1280
74,1,-1.4225052459172465,4,2,2,4,0.36230592878393675,-0.65713146933399,1280
74,1,-0.1427171052568565,5,2,1,4,-0.451544065373096,-0.65713146933399,1280
74,1,-0.0831720437846062,5,1,1,4,0.36572826944597414,-0.65713146933399,1280
74,1,-2.2220291781987256,3,4,2,4,-0.10313298792319786,-0.65713146933399,1280
74,1,0.8264792071893087,7,4,2,4,-0.44740850459992504,-0.65713146933399,1280
74,1,-1.2077832792580203,5,4,2,4,-0.9906489384447444,-0.65713146933399,1280
74,1,-0.4279339483595079,6,4,1,4,0.12326658870689955,-0.65713146933399,1280
74,1,-0.1978335419201612,6,8,2,4,-0.02751740187465812,-0.65713146933399,1280
74,1,-0.6973143890284152,4,8,2,4,-0.02996583386768853,-0.65713146933399,1280
74,1,0.683917141741073,6,5,2,4,0.18663487233957732,-0.65713146933399,1280
74,1,-0.9728023343430364,5,2,2,4,-2.691437188494347,-0.65713146933399,1280
74,1,-0.4752157890945966,5,4,1,4,0.5832280264559049,-0.65713146933399,1280
74,1,-0.998944741472986,5,8,1,4,0.07572821485086478,-0.65713146933399,1280
74,1,0.4314869625783967,6,8,2,4,-1.092411474341202,-0.65713146933399,1280
74,1,-0.090404581720197,5,4,1,4,0.5110737609665016,-0.65713146933399,1280
74,1,0.2847412545201275,6,2,1,4,0.4013947651301879,-0.65713146933399,1280
74,1,-0.3188675961112805,5,8,2,4,-1.73056787135093,-0.65713146933399,1280
74,1,-0.8490691687127979,5,4,2,4,0.6039449048116581,-0.65713146933399,1280
74,1,-0.2093230127199902,3,4,1,4,-0.16177822895546057,-0.65713146933399,1280
74,1,-1.248065145873143,5,5,2,4,-2.0020983430774315,-0.65713146933399,1280
74,1,-0.9841985187269764,5,2,2,4,-1.4871576188511721,-0.65713146933399,1280
74,1,-0.3006964101471267,5,8,2,4,-0.6025579561565373,-0.65713146933399,1280
74,1,-0.1767193400590329,5,4,1,4,0.8154807595311233,-0.65713146933399,1280
74,1,0.7947526510990364,3,5,1,4,0.8583441756943895,-0.65713146933399,1280
74,1,-0.3951295594735802,7,5,1,4,0.197575302927136,-0.65713146933399,1280
74,1,0.4441427433382314,6,8,2,4,-0.3151423845495117,-0.65713146933399,1280
74,1,0.3329005872003192,6,2,1,4,-1.097832662232237,-0.65713146933399,1280
74,1,0.0462982536595434,6,4,2,4,-1.3002582396495597,-0.65713146933399,1280
74,1,0.7020952907868934,6,4,2,4,-0.020677768278817732,-0.65713146933399,1280
74,1,-1.0789147643535515,5,4,2,4,-0.22409940788854663,-0.65713146933399,1280
74,1,2.741310309838717,7,4,1,4,-0.819065678009643,-0.65713146933399,1280
74,1,-0.4591218774446974,6,4,2,4,0.4031318244455646,-0.65713146933399,1280
74,1,-0.1153005072493608,5,2,1,4,-1.0922439301432572,-0.65713146933399,1280
74,1,0.4928968692501239,5,4,2,4,-0.7724979109552048,-0.65713146933399,1280
74,1,-0.1440928995707928,6,4,1,4,1.3175593417118678,-0.65713146933399,1280
74,1,-0.9492129733419296,6,4,2,4,-1.5795951867912235,-0.65713146933399,1280
74,1,0.8052212605665312,5,8,2,4,1.1476526263860052,-0.65713146933399,1280
74,1,-1.5320332634417957,1,2,1,4,0.2910158044773977,-0.65713146933399,1280
74,1,-0.0640501363215932,5,4,1,4,-0.15060838884790867,-0.65713146933399,1280
74,1,0.3210104391926315,5,4,2,4,-0.06828978298657123,-0.65713146933399,1280
74,1,1.8184008326984091,7,4,1,4,0.2720989577813857,-0.65713146933399,1280
74,1,-2.1378216739733364,5,8,2,4,-0.04336347653022282,-0.65713146933399,1280
74,1,-0.0459511266028473,6,8,2,4,-0.13203562169165584,-0.65713146933399,1280
73,1,-0.6515632261282569,4,4,2,1,0.2579975097741849,-0.16984861258633,1192
73,1,-0.2919331908757997,6,4,1,1,1.0130026776843497,-0.16984861258633,1192
73,1,-0.2264748041994235,5,8,2,1,0.8185310651569463,-0.16984861258633,1192
73,1,-0.1538304368849496,5,8,1,1,2.8885189086615704,-0.16984861258633,1192
73,1,-1.580264363008634,6,4,2,1,0.5739275040110865,-0.16984861258633,1192
73,1,1.0967955419639135,6,4,1,1,0.7424256809522247,-0.16984861258633,1192
73,1,-1.8000512588610469,5,4,1,1,1.3621402711414754,-0.16984861258633,1192
73,1,-1.483539228882856,5,4,2,1,0.2486141299095011,-0.16984861258633,1192
73,1,0.8313918948785187,6,4,2,1,-0.1452750580650819,-0.16984861258633,1192
73,1,-1.044217795790807,6,4,1,1,2.064065843006506,-0.16984861258633,1192
73,1,-1.3026986704747914,5,8,2,1,0.6525906444397043,-0.16984861258633,1192
73,1,0.1827718503466633,6,4,2,1,1.66845474328053,-0.16984861258633,1192
73,1,0.6636864368030297,7,4,1,1,1.7701169060017248,-0.16984861258633,1192
73,1,0.0925640224329434,6,4,1,1,-0.49378636035658574,-0.16984861258633,1192
73,1,0.497976620007677,6,8,1,1,-0.03879608665259038,-0.16984861258633,1192
73,1,0.5676423721555006,7,4,2,1,-1.8827391814066894,-0.16984861258633,1192
73,1,-0.6283627293906421,5,8,2,1,0.15079901436317955,-0.16984861258633,1192
73,1,-0.0874417086841478,6,4,1,1,-0.8408892376508119,-0.16984861258633,1192
73,1,-0.4157119706912734,6,4,2,1,0.8314614514524536,-0.16984861258633,1192
73,1,1.0338687653522962,7,4,1,1,0.7163711339072832,-0.16984861258633,1192
73,1,-0.7294176399202476,5,1,1,1,-0.6789650915572076,-0.16984861258633,1192
73,1,0.9797898732027572,5,1,1,1,1.4487986216560418,-0.16984861258633,1192
73,1,-0.6110103311996994,5,4,1,1,1.838565982637855,-0.16984861258633,1192
73,1,0.900819680637047,6,4,2,1,0.9546438098281302,-0.16984861258633,1192
73,1,-1.4657626073455583,6,4,1,1,-1.345855770068465,-0.16984861258633,1192
73,1,-0.0561795367311292,4,4,1,1,1.8489774466230242,-0.16984861258633,1192
73,1,0.954590119151501,7,4,1,1,0.06781781965823397,-0.16984861258633,1192
73,1,0.0790734063729369,6,4,2,1,1.4394961075572037,-0.16984861258633,1192
73,1,-0.5044443994643171,6,4,2,1,1.269824079374886,-0.16984861258633,1192
73,1,-0.4443253123381404,6,4,1,1,0.9757431920675985,-0.16984861258633,1192
73,1,0.1670012874224852,7,1,2,1,0.48436293912448625,-0.16984861258633,1192
73,1,0.6498942551587842,6,4,1,1,1.0637022912569731,-0.16984861258633,1192
73,1,-0.8185072461193281,7,4,2,1,3.249605381103077,-0.16984861258633,1192
73,1,1.1666226935877968,6,8,2,1,-1.4534850268137978,-0.16984861258633,1192
73,1,0.6413858684620024,6,1,1,1,2.0302451595886435,-0.16984861258633,1192
73,1,-0.5065687262967054,5,1,1,1,1.042309678871739,-0.16984861258633,1192
73,1,-0.7869895406434357,7,4,2,1,-0.7350805158581357,-0.16984861258633,1192
73,1,-0.2881400213718924,5,8,2,1,0.8352524250907867,-0.16984861258633,1192
73,1,-0.5332455791757326,5,8,2,1,1.012096833854371,-0.16984861258633,1192
73,1,-0.301334637816647,6,8,2,1,1.4437932886084726,-0.16984861258633,1192
73,1,-1.391668074454586,5,4,1,1,1.709478039834731,-0.16984861258633,1192
73,1,-1.528734905524547,4,8,1,1,0.4752878538299998,-0.16984861258633,1192
73,1,-0.5479149641050883,6,4,2,1,-0.04990382696627027,-0.16984861258633,1192
73,1,-1.6261576850506565,6,4,2,1,-1.4898466981056926,-0.16984861258633,1192
73,1,-0.4638480640226799,4,4,1,1,-0.3385266980111401,-0.16984861258633,1192
73,1,-0.7327946055268484,5,2,1,1,0.671709353983491,-0.16984861258633,1192
73,1,-0.7939669625740378,6,1,2,1,0.1411261035530963,-0.16984861258633,1192
73,1,-0.8591364467512118,7,4,2,1,0.04092150099148828,-0.16984861258633,1192
73,1,-0.009022938768009,5,4,1,1,1.3863195855246888,-0.16984861258633,1192
73,1,0.3650429284700895,7,5,1,1,1.3719179532431285,-0.16984861258633,1192
73,1,1.1093469457114498,6,1,1,1,-0.3213289866472656,-0.16984861258633,1192
73,1,1.5661873376253692,7,4,1,1,0.9742548078253082,-0.16984861258633,1192
73,1,0.3028049095623468,4,4,1,1,0.687356152650079,-0.16984861258633,1192
73,1,-1.3520626634138502,6,4,2,1,-0.081897115218445,-0.16984861258633,1192
73,1,0.0884933463681592,5,8,2,1,1.4541790639846837,-0.16984861258633,1192
73,1,1.1393684086756837,6,5,1,1,1.964798666604231,-0.16984861258633,1192
73,1,-0.4338957664993171,5,8,2,1,1.212491537297962,-0.16984861258633,1192
73,1,-0.4720293385056848,5,1,2,1,0.5355589105427204,-0.16984861258633,1192
73,1,0.5090574400294354,6,2,2,1,-0.22110266391544164,-0.16984861258633,1192
73,1,0.3406330816945414,5,8,1,1,1.1622600009561008,-0.16984861258633,1192
73,1,-1.0977287683062102,6,4,2,1,0.3231473936723361,-0.16984861258633,1192
73,1,1.176010229775731,6,1,2,1,1.4859538180055916,-0.16984861258633,1192
73,1,1.4808283534280615,5,1,2,1,0.6277292323991871,-0.16984861258633,1192
73,1,-0.1422682630218516,5,1,1,1,1.847663397890591,-0.16984861258633,1192
73,1,-1.4556392868446957,5,1,2,1,2.058834221649098,-0.16984861258633,1192
73,1,0.8323512969490017,6,4,2,1,0.29970058015695816,-0.16984861258633,1192
73,1,0.0248768266413668,3,8,2,1,-0.9165291337416632,-0.16984861258633,1192
73,1,-0.6814975130401127,5,4,2,1,0.3962654882748143,-0.16984861258633,1192
73,1,-0.455390063320022,6,4,2,1,-0.3324873201070695,-0.16984861258633,1192
73,1,1.1714312538227836,7,5,1,1,0.6828825422430729,-0.16984861258633,1192
73,1,1.253534862924568,6,8,1,1,0.03708411033838144,-0.16984861258633,1192
73,1,0.8026762150134639,6,4,1,1,-0.9462118948388316,-0.16984861258633,1192
73,1,2.30073543007368,6,4,2,1,-0.7220725924666314,-0.16984861258633,1192
73,1,0.1020489080602954,6,4,2,1,1.1249259862614904,-0.16984861258633,1192
73,1,0.5643445899964121,6,4,1,1,-0.9091847143794529,-0.16984861258633,1192
73,1,1.6256520327151864,6,4,2,1,0.5527655542915858,-0.16984861258633,1192
73,1,-0.1037460128293876,7,1,2,1,1.7857604758932473,-0.16984861258633,1192
73,1,0.2235912829448636,6,4,2,1,1.9491134292048486,-0.16984861258633,1192
73,1,-0.3021733181505875,7,4,2,1,2.3312092683727625,-0.16984861258633,1192
73,1,0.3531780723373064,6,8,2,1,0.278343861773682,-0.16984861258633,1192
73,1,-0.1658036947688511,5,4,2,1,-0.8530362098362791,-0.16984861258633,1192
73,1,0.5596213618457229,6,8,1,1,0.8946400156755733,-0.16984861258633,1192
73,1,-1.1000271197868683,6,4,2,1,0.923338896411048,-0.16984861258633,1192
72,1,-0.3148947262204061,5,2,2,3,-0.2688011903981704,-0.0431594609828615,1016
72,1,0.8423666512232947,5,4,1,3,-0.612685902448918,-0.0431594609828615,1016
72,1,-0.0188771053121647,5,2,1,3,-1.7182516725427845,-0.0431594609828615,1016
72,1,-0.0628477488086468,5,8,1,3,-2.3787330740057664,-0.0431594609828615,1016
72,1,0.9185149676560762,6,8,2,3,-0.5175191516185553,-0.0431594609828615,1016
72,1,-0.5341081806131239,5,4,1,3,-2.0516331831950456,-0.0431594609828615,1016
72,1,-0.822863599268392,4,4,1,3,-0.5941890059533341,-0.0431594609828615,1016
72,1,-0.0827102295318598,5,8,1,3,-1.4814260352157065,-0.0431594609828615,1016
72,1,-0.059963687849571,5,4,1,3,-1.0301986336726194,-0.0431594609828615,1016
72,1,1.200191634349022,7,4,2,3,0.13871200164177372,-0.0431594609828615,1016
72,1,1.0676635496605302,6,8,2,3,-0.6879183936871637,-0.0431594609828615,1016
72,1,0.4766683778927849,6,4,2,3,-0.2813934847514227,-0.0431594609828615,1016
72,1,-0.8645462694932194,6,4,1,3,0.2729466460976088,-0.0431594609828615,1016
72,1,0.3051439586239921,6,4,2,3,-1.6859134533327789,-0.0431594609828615,1016
72,1,1.2279496817706794,7,4,1,3,0.32841826618280506,-0.0431594609828615,1016
72,1,0.2818837767321794,6,2,1,3,0.081100149736208,-0.0431594609828615,1016
72,1,-0.1614940956851222,5,8,1,3,-1.3663220022444882,-0.0431594609828615,1016
72,1,0.7022501041523165,6,8,1,3,-1.0766249770601686,-0.0431594609828615,1016
72,1,0.911487193564655,6,8,2,3,0.16547641930028406,-0.0431594609828615,1016
72,1,1.8203415476882536,6,4,2,3,-0.756956870898106,-0.0431594609828615,1016
72,1,-1.0422637236676666,5,8,1,3,-1.406596539471762,-0.0431594609828615,1016
72,1,-1.435559897910784,5,4,2,3,-1.2694847891172298,-0.0431594609828615,1016
72,1,-0.6568761319973121,6,4,2,3,-0.10484101756267422,-0.0431594609828615,1016
72,1,-0.3721607957239454,4,4,2,3,0.5623930033490381,-0.0431594609828615,1016
72,1,-0.3261573427645204,7,3,2,3,-0.3943986264043019,-0.0431594609828615,1016
72,1,-0.4012754823532979,5,8,1,3,0.881063860876043,-0.0431594609828615,1016
72,1,-0.9575261121651244,5,8,2,3,-1.5345113984916767,-0.0431594609828615,1016
72,1,-1.0483230387502411,4,8,1,3,-0.4893719857676425,-0.0431594609828615,1016
72,1,2.140404919136967,6,4,2,3,-0.7245864283091814,-0.0431594609828615,1016
72,1,2.148901625730213,6,4,1,3,-0.5342588639174688,-0.0431594609828615,1016
72,1,0.1106375466030308,5,4,1,3,-1.4537883248924717,-0.0431594609828615,1016
72,1,-0.3348221633535284,6,4,2,3,-1.3829761045778042,-0.0431594609828615,1016
72,1,0.121989270158362,7,4,1,3,1.424886299796366,-0.0431594609828615,1016
72,1,-0.4037974176768699,3,4,2,3,0.20185274872462639,-0.0431594609828615,1016
72,1,-1.0739417962191984,6,1,1,3,1.2572669111678556,-0.0431594609828615,1016
72,1,1.244398697341925,5,1,1,3,1.3176622927619808,-0.0431594609828615,1016
72,1,0.7221245300397853,6,4,2,3,0.4514871131573613,-0.0431594609828615,1016
72,1,-1.1438174605762277,5,4,2,3,1.1304788376465837,-0.0431594609828615,1016
72,1,0.2200551311596672,5,4,1,3,-1.9254711698363678,-0.0431594609828615,1016
72,1,-1.3885932691485232,5,4,1,3,-2.0789750157670146,-0.0431594609828615,1016
72,1,-0.195395340528812,4,8,2,3,0.17290002884098704,-0.0431594609828615,1016
72,1,1.9027284451848747,6,4,2,3,0.5042937086635495,-0.0431594609828615,1016
72,1,0.3323238328945158,5,8,1,3,-1.7487077212831619,-0.0431594609828615,1016
72,1,0.331838853878268,5,4,2,3,0.050992298327248775,-0.0431594609828615,1016
72,1,0.4120098118367668,6,4,2,3,-0.5812831553202865,-0.0431594609828615,1016
72,1,-0.4637610903051746,4,4,1,3,-0.9477805230028977,-0.0431594609828615,1016
72,1,-0.1077737285230517,5,4,1,3,-2.3268360615013477,-0.0431594609828615,1016
72,1,-0.2721712103335945,5,4,2,3,-0.9348699089574678,-0.0431594609828615,1016
72,1,-0.8168630296975143,5,1,2,3,-0.13834532848527437,-0.0431594609828615,1016
